step,time,x_num,vx_num,x_exact,error_x
1334,1.3340000000e+00,2.5025000000e+00,1.5000000000e+00,2.5010000000e+00,1.5000000001e-03
1335,1.3350000000e+00,2.5040000000e+00,1.5000000000e+00,2.5025000000e+00,1.5000000001e-03
1336,1.3360000000e+00,2.5055000000e+00,1.5000000000e+00,2.5040000000e+00,1.5000000001e-03
1337,1.3370000000e+00,2.5070000000e+00,1.5000000000e+00,2.5055000000e+00,1.5000000001e-03
1338,1.3380000000e+00,2.5085000000e+00,1.5000000000e+00,2.5070000000e+00,1.5000000001e-03
1339,1.3390000000e+00,2.5100000000e+00,1.5000000000e+00,2.5085000000e+00,1.5000000001e-03
1340,1.3400000000e+00,2.5115000000e+00,1.5000000000e+00,2.5100000000e+00,1.5000000001e-03
1341,1.3410000000e+00,2.5130000000e+00,1.5000000000e+00,2.5115000000e+00,1.5000000001e-03
1342,1.3420000000e+00,2.5145000000e+00,1.5000000000e+00,2.5130000000e+00,1.5000000001e-03
1343,1.3430000000e+00,2.5160000000e+00,1.5000000000e+00,2.5145000000e+00,1.5000000001e-03
1344,1.3440000000e+00,2.5175000000e+00,1.5000000000e+00,2.5160000000e+00,1.5000000001e-03
1345,1.3450000000e+00,2.5190000000e+00,1.5000000000e+00,2.5175000000e+00,1.5000000001e-03
1346,1.3460000000e+00,2.5205000000e+00,1.5000000000e+00,2.5190000000e+00,1.5000000001e-03
1347,1.3470000000e+00,2.5220000000e+00,1.5000000000e+00,2.5205000000e+00,1.5000000001e-03
1348,1.3480000000e+00,2.5235000000e+00,1.5000000000e+00,2.5220000000e+00,1.5000000001e-03
1349,1.3490000000e+00,2.5250000000e+00,1.5000000000e+00,2.5235000000e+00,1.5000000001e-03
1350,1.3500000000e+00,2.5265000000e+00,1.5000000000e+00,2.5250000000e+00,1.5000000001e-03
1351,1.3510000000e+00,2.5280000000e+00,1.5000000000e+00,2.5265000000e+00,1.5000000001e-03
1352,1.3520000000e+00,2.5295000000e+00,1.5000000000e+00,2.5280000000e+00,1.5000000001e-03
1353,1.3530000000e+00,2.5310000000e+00,1.5000000000e+00,2.5295000000e+00,1.5000000001e-03
1354,1.3540000000e+00,2.5325000000e+00,1.5000000000e+00,2.5310000000e+00,1.5000000001e-03
1355,1.3550000000e+00,2.5340000000e+00,1.5000000000e+00,2.5325000000e+00,1.5000000001e-03
1356,1.3560000000e+00,2.5355000000e+00,1.5000000000e+00,2.5340000000e+00,1.5000000001e-03
1357,1.3570000000e+00,2.5370000000e+00,1.5000000000e+00,2.5355000000e+00,1.5000000001e-03
1358,1.3580000000e+00,2.5385000000e+00,1.5000000000e+00,2.5370000000e+00,1.5000000001e-03
1359,1.3590000000e+00,2.5400000000e+00,1.5000000000e+00,2.5385000000e+00,1.5000000001e-03
1360,1.3600000000e+00,2.5415000000e+00,1.5000000000e+00,2.5400000000e+00,1.5000000001e-03
1361,1.3610000000e+00,2.5430000000e+00,1.5000000000e+00,2.5415000000e+00,1.5000000001e-03
1362,1.3620000000e+00,2.5445000000e+00,1.5000000000e+00,2.5430000000e+00,1.5000000001e-03
1363,1.3630000000e+00,2.5460000000e+00,1.5000000000e+00,2.5445000000e+00,1.5000000001e-03
1364,1.3640000000e+00,2.5475000000e+00,1.5000000000e+00,2.5460000000e+00,1.5000000001e-03
1365,1.3650000000e+00,2.5490000000e+00,1.5000000000e+00,2.5475000000e+00,1.5000000001e-03
1366,1.3660000000e+00,2.5505000000e+00,1.5000000000e+00,2.5490000000e+00,1.5000000001e-03
1367,1.3670000000e+00,2.5520000000e+00,1.5000000000e+00,2.5505000000e+00,1.5000000001e-03
1368,1.3680000000e+00,2.5535000000e+00,1.5000000000e+00,2.5520000000e+00,1.5000000001e-03
1369,1.3690000000e+00,2.5550000000e+00,1.5000000000e+00,2.5535000000e+00,1.5000000001e-03
1370,1.3700000000e+00,2.5565000000e+00,1.5000000000e+00,2.5550000000e+00,1.5000000001e-03
1371,1.3710000000e+00,2.5580000000e+00,1.5000000000e+00,2.5565000000e+00,1.5000000001e-03
1372,1.3720000000e+00,2.5595000000e+00,1.5000000000e+00,2.5580000000e+00,1.5000000001e-03
1373,1.3730000000e+00,2.5610000000e+00,1.5000000000e+00,2.5595000000e+00,1.5000000001e-03
1374,1.3740000000e+00,2.5625000000e+00,1.5000000000e+00,2.5610000000e+00,1.5000000001e-03
1375,1.3750000000e+00,2.5640000000e+00,1.5000000000e+00,2.5625000000e+00,1.5000000001e-03
1376,1.3760000000e+00,2.5655000000e+00,1.5000000000e+00,2.5640000000e+00,1.5000000001e-03
1377,1.3770000000e+00,2.5670000000e+00,1.5000000000e+00,2.5655000000e+00,1.5000000001e-03
1378,1.3780000000e+00,2.5685000000e+00,1.5000000000e+00,2.5670000000e+00,1.5000000001e-03
1379,1.3790000000e+00,2.5700000000e+00,1.5000000000e+00,2.5685000000e+00,1.5000000001e-03
1380,1.3800000000e+00,2.5715000000e+00,1.5000000000e+00,2.5700000000e+00,1.5000000001e-03
1381,1.3810000000e+00,2.5730000000e+00,1.5000000000e+00,2.5715000000e+00,1.5000000001e-03
1382,1.3820000000e+00,2.5745000000e+00,1.5000000000e+00,2.5730000000e+00,1.5000000001e-03
1383,1.3830000000e+00,2.5760000000e+00,1.5000000000e+00,2.5745000000e+00,1.5000000001e-03
1384,1.3840000000e+00,2.5775000000e+00,1.5000000000e+00,2.5760000000e+00,1.5000000001e-03
1385,1.3850000000e+00,2.5790000000e+00,1.5000000000e+00,2.5775000000e+00,1.5000000001e-03
1386,1.3860000000e+00,2.5805000000e+00,1.5000000000e+00,2.5790000000e+00,1.5000000001e-03
1387,1.3870000000e+00,2.5820000000e+00,1.5000000000e+00,2.5805000000e+00,1.5000000001e-03
1388,1.3880000000e+00,2.5835000000e+00,1.5000000000e+00,2.5820000000e+00,1.5000000001e-03
1389,1.3890000000e+00,2.5850000000e+00,1.5000000000e+00,2.5835000000e+00,1.5000000001e-03
1390,1.3900000000e+00,2.5865000000e+00,1.5000000000e+00,2.5850000000e+00,1.5000000001e-03
1391,1.3910000000e+00,2.5880000000e+00,1.5000000000e+00,2.5865000000e+00,1.5000000001e-03
1392,1.3920000000e+00,2.5895000000e+00,1.5000000000e+00,2.5880000000e+00,1.5000000001e-03
1393,1.3930000000e+00,2.5910000000e+00,1.5000000000e+00,2.5895000000e+00,1.5000000001e-03
1394,1.3940000000e+00,2.5925000000e+00,1.5000000000e+00,2.5910000000e+00,1.5000000001e-03
1395,1.3950000000e+00,2.5940000000e+00,1.5000000000e+00,2.5925000000e+00,1.5000000001e-03
1396,1.3960000000e+00,2.5955000000e+00,1.5000000000e+00,2.5940000000e+00,1.5000000001e-03
1397,1.3970000000e+00,2.5970000000e+00,1.5000000000e+00,2.5955000000e+00,1.5000000001e-03
1398,1.3980000000e+00,2.5985000000e+00,1.5000000000e+00,2.5970000000e+00,1.5000000001e-03
1399,1.3990000000e+00,2.6000000000e+00,1.5000000000e+00,2.5985000000e+00,1.5000000001e-03
1400,1.4000000000e+00,2.6015000000e+00,1.5000000000e+00,2.6000000000e+00,1.5000000001e-03
1401,1.4010000000e+00,2.6030000000e+00,1.5000000000e+00,2.6015000000e+00,1.5000000001e-03
1402,1.4020000000e+00,2.6045000000e+00,1.5000000000e+00,2.6030000000e+00,1.5000000001e-03
1403,1.4030000000e+00,2.6060000000e+00,1.5000000000e+00,2.6045000000e+00,1.5000000001e-03
1404,1.4040000000e+00,2.6075000000e+00,1.5000000000e+00,2.6060000000e+00,1.5000000001e-03
1405,1.4050000000e+00,2.6090000000e+00,1.5000000000e+00,2.6075000000e+00,1.5000000001e-03
1406,1.4060000000e+00,2.6105000000e+00,1.5000000000e+00,2.6090000000e+00,1.5000000001e-03
1407,1.4070000000e+00,2.6120000000e+00,1.5000000000e+00,2.6105000000e+00,1.5000000001e-03
1408,1.4080000000e+00,2.6135000000e+00,1.5000000000e+00,2.6120000000e+00,1.5000000001e-03
1409,1.4090000000e+00,2.6150000000e+00,1.5000000000e+00,2.6135000000e+00,1.5000000001e-03
1410,1.4100000000e+00,2.6165000000e+00,1.5000000000e+00,2.6150000000e+00,1.5000000001e-03
1411,1.4110000000e+00,2.6180000000e+00,1.5000000000e+00,2.6165000000e+00,1.5000000001e-03
1412,1.4120000000e+00,2.6195000000e+00,1.5000000000e+00,2.6180000000e+00,1.5000000001e-03
1413,1.4130000000e+00,2.6210000000e+00,1.5000000000e+00,2.6195000000e+00,1.5000000001e-03
1414,1.4140000000e+00,2.6225000000e+00,1.5000000000e+00,2.6210000000e+00,1.5000000001e-03
1415,1.4150000000e+00,2.6240000000e+00,1.5000000000e+00,2.6225000000e+00,1.5000000001e-03
1416,1.4160000000e+00,2.6255000000e+00,1.5000000000e+00,2.6240000000e+00,1.5000000001e-03
1417,1.4170000000e+00,2.6270000000e+00,1.5000000000e+00,2.6255000000e+00,1.5000000001e-03
1418,1.4180000000e+00,2.6285000000e+00,1.5000000000e+00,2.6270000000e+00,1.5000000001e-03
1419,1.4190000000e+00,2.6300000000e+00,1.5000000000e+00,2.6285000000e+00,1.5000000001e-03
1420,1.4200000000e+00,2.6315000000e+00,1.5000000000e+00,2.6300000000e+00,1.5000000001e-03
1421,1.4210000000e+00,2.6330000000e+00,1.5000000000e+00,2.6315000000e+00,1.5000000001e-03
1422,1.4220000000e+00,2.6345000000e+00,1.5000000000e+00,2.6330000000e+00,1.5000000001e-03
1423,1.4230000000e+00,2.6360000000e+00,1.5000000000e+00,2.6345000000e+00,1.5000000001e-03
1424,1.4240000000e+00,2.6375000000e+00,1.5000000000e+00,2.6360000000e+00,1.5000000001e-03
1425,1.4250000000e+00,2.6390000000e+00,1.5000000000e+00,2.6375000000e+00,1.5000000001e-03
1426,1.4260000000e+00,2.6405000000e+00,1.5000000000e+00,2.6390000000e+00,1.5000000001e-03
1427,1.4270000000e+00,2.6420000000e+00,1.5000000000e+00,2.6405000000e+00,1.5000000001e-03
1428,1.4280000000e+00,2.6435000000e+00,1.5000000000e+00,2.6420000000e+00,1.5000000001e-03
1429,1.4290000000e+00,2.6450000000e+00,1.5000000000e+00,2.6435000000e+00,1.5000000001e-03
1430,1.4300000000e+00,2.6465000000e+00,1.5000000000e+00,2.6450000000e+00,1.5000000001e-03
1431,1.4310000000e+00,2.6480000000e+00,1.5000000000e+00,2.6465000000e+00,1.5000000001e-03
1432,1.4320000000e+00,2.6495000000e+00,1.5000000000e+00,2.6480000000e+00,1.5000000001e-03
1433,1.4330000000e+00,2.6510000000e+00,1.5000000000e+00,2.6495000000e+00,1.5000000001e-03
1434,1.4340000000e+00,2.6525000000e+00,1.5000000000e+00,2.6510000000e+00,1.5000000001e-03
1435,1.4350000000e+00,2.6540000000e+00,1.5000000000e+00,2.6525000000e+00,1.5000000001e-03
1436,1.4360000000e+00,2.6555000000e+00,1.5000000000e+00,2.6540000000e+00,1.5000000001e-03
1437,1.4370000000e+00,2.6570000000e+00,1.5000000000e+00,2.6555000000e+00,1.5000000001e-03
1438,1.4380000000e+00,2.6585000000e+00,1.5000000000e+00,2.6570000000e+00,1.5000000001e-03
1439,1.4390000000e+00,2.6600000000e+00,1.5000000000e+00,2.6585000000e+00,1.5000000001e-03
1440,1.4400000000e+00,2.6615000000e+00,1.5000000000e+00,2.6600000000e+00,1.5000000001e-03
1441,1.4410000000e+00,2.6630000000e+00,1.5000000000e+00,2.6615000000e+00,1.5000000001e-03
1442,1.4420000000e+00,2.6645000000e+00,1.5000000000e+00,2.6630000000e+00,1.5000000001e-03
1443,1.4430000000e+00,2.6660000000e+00,1.5000000000e+00,2.6645000000e+00,1.5000000001e-03
1444,1.4440000000e+00,2.6675000000e+00,1.5000000000e+00,2.6660000000e+00,1.5000000001e-03
1445,1.4450000000e+00,2.6690000000e+00,1.5000000000e+00,2.6675000000e+00,1.5000000001e-03
1446,1.4460000000e+00,2.6705000000e+00,1.5000000000e+00,2.6690000000e+00,1.5000000001e-03
1447,1.4470000000e+00,2.6720000000e+00,1.5000000000e+00,2.6705000000e+00,1.5000000001e-03
1448,1.4480000000e+00,2.6735000000e+00,1.5000000000e+00,2.6720000000e+00,1.5000000001e-03
1449,1.4490000000e+00,2.6750000000e+00,1.5000000000e+00,2.6735000000e+00,1.5000000001e-03
1450,1.4500000000e+00,2.6765000000e+00,1.5000000000e+00,2.6750000000e+00,1.5000000001e-03
1451,1.4510000000e+00,2.6780000000e+00,1.5000000000e+00,2.6765000000e+00,1.5000000001e-03
1452,1.4520000000e+00,2.6795000000e+00,1.5000000000e+00,2.6780000000e+00,1.5000000001e-03
1453,1.4530000000e+00,2.6810000000e+00,1.5000000000e+00,2.6795000000e+00,1.5000000001e-03
1454,1.4540000000e+00,2.6825000000e+00,1.5000000000e+00,2.6810000000e+00,1.5000000001e-03
1455,1.4550000000e+00,2.6840000000e+00,1.5000000000e+00,2.6825000000e+00,1.5000000001e-03
1456,1.4560000000e+00,2.6855000000e+00,1.5000000000e+00,2.6840000000e+00,1.5000000001e-03
1457,1.4570000000e+00,2.6870000000e+00,1.5000000000e+00,2.6855000000e+00,1.5000000001e-03
1458,1.4580000000e+00,2.6885000000e+00,1.5000000000e+00,2.6870000000e+00,1.5000000001e-03
1459,1.4590000000e+00,2.6900000000e+00,1.5000000000e+00,2.6885000000e+00,1.5000000001e-03
1460,1.4600000000e+00,2.6915000000e+00,1.5000000000e+00,2.6900000000e+00,1.5000000001e-03
1461,1.4610000000e+00,2.6930000000e+00,1.5000000000e+00,2.6915000000e+00,1.5000000001e-03
1462,1.4620000000e+00,2.6945000000e+00,1.5000000000e+00,2.6930000000e+00,1.5000000001e-03
1463,1.4630000000e+00,2.6960000000e+00,1.5000000000e+00,2.6945000000e+00,1.5000000001e-03
1464,1.4640000000e+00,2.6975000000e+00,1.5000000000e+00,2.6960000000e+00,1.5000000001e-03
1465,1.4650000000e+00,2.6990000000e+00,1.5000000000e+00,2.6975000000e+00,1.5000000001e-03
1466,1.4660000000e+00,2.7005000000e+00,1.5000000000e+00,2.6990000000e+00,1.5000000001e-03
1467,1.4670000000e+00,2.7020000000e+00,1.5000000000e+00,2.7005000000e+00,1.5000000001e-03
1468,1.4680000000e+00,2.7035000000e+00,1.5000000000e+00,2.7020000000e+00,1.5000000001e-03
1469,1.4690000000e+00,2.7050000000e+00,1.5000000000e+00,2.7035000000e+00,1.5000000001e-03
1470,1.4700000000e+00,2.7065000000e+00,1.5000000000e+00,2.7050000000e+00,1.5000000001e-03
1471,1.4710000000e+00,2.7080000000e+00,1.5000000000e+00,2.7065000000e+00,1.5000000001e-03
1472,1.4720000000e+00,2.7095000000e+00,1.5000000000e+00,2.7080000000e+00,1.5000000001e-03
1473,1.4730000000e+00,2.7110000000e+00,1.5000000000e+00,2.7095000000e+00,1.5000000001e-03
1474,1.4740000000e+00,2.7125000000e+00,1.5000000000e+00,2.7110000000e+00,1.5000000001e-03
1475,1.4750000000e+00,2.7140000000e+00,1.5000000000e+00,2.7125000000e+00,1.5000000001e-03
1476,1.4760000000e+00,2.7155000000e+00,1.5000000000e+00,2.7140000000e+00,1.5000000001e-03
1477,1.4770000000e+00,2.7170000000e+00,1.5000000000e+00,2.7155000000e+00,1.5000000001e-03
1478,1.4780000000e+00,2.7185000000e+00,1.5000000000e+00,2.7170000000e+00,1.5000000001e-03
1479,1.4790000000e+00,2.7200000000e+00,1.5000000000e+00,2.7185000000e+00,1.5000000001e-03
1480,1.4800000000e+00,2.7215000000e+00,1.5000000000e+00,2.7200000000e+00,1.5000000001e-03
1481,1.4810000000e+00,2.7230000000e+00,1.5000000000e+00,2.7215000000e+00,1.5000000001e-03
1482,1.4820000000e+00,2.7245000000e+00,1.5000000000e+00,2.7230000000e+00,1.5000000001e-03
1483,1.4830000000e+00,2.7260000000e+00,1.5000000000e+00,2.7245000000e+00,1.5000000001e-03
1484,1.4840000000e+00,2.7275000000e+00,1.5000000000e+00,2.7260000000e+00,1.5000000001e-03
1485,1.4850000000e+00,2.7290000000e+00,1.5000000000e+00,2.7275000000e+00,1.5000000001e-03
1486,1.4860000000e+00,2.7305000000e+00,1.5000000000e+00,2.7290000000e+00,1.5000000001e-03
1487,1.4870000000e+00,2.7320000000e+00,1.5000000000e+00,2.7305000000e+00,1.5000000001e-03
1488,1.4880000000e+00,2.7335000000e+00,1.5000000000e+00,2.7320000000e+00,1.5000000001e-03
1489,1.4890000000e+00,2.7350000000e+00,1.5000000000e+00,2.7335000000e+00,1.5000000001e-03
1490,1.4900000000e+00,2.7365000000e+00,1.5000000000e+00,2.7350000000e+00,1.5000000001e-03
1491,1.4910000000e+00,2.7380000000e+00,1.5000000000e+00,2.7365000000e+00,1.5000000001e-03
1492,1.4920000000e+00,2.7395000000e+00,1.5000000000e+00,2.7380000000e+00,1.5000000001e-03
1493,1.4930000000e+00,2.7410000000e+00,1.5000000000e+00,2.7395000000e+00,1.5000000001e-03
1494,1.4940000000e+00,2.7425000000e+00,1.5000000000e+00,2.7410000000e+00,1.5000000001e-03
1495,1.4950000000e+00,2.7440000000e+00,1.5000000000e+00,2.7425000000e+00,1.5000000001e-03
1496,1.4960000000e+00,2.7455000000e+00,1.5000000000e+00,2.7440000000e+00,1.5000000001e-03
1497,1.4970000000e+00,2.7470000000e+00,1.5000000000e+00,2.7455000000e+00,1.5000000001e-03
1498,1.4980000000e+00,2.7485000000e+00,1.5000000000e+00,2.7470000000e+00,1.5000000001e-03
1499,1.4990000000e+00,2.7500000000e+00,1.5000000000e+00,2.7485000000e+00,1.5000000001e-03
1500,1.5000000000e+00,2.7515000000e+00,1.5000000000e+00,2.7500000000e+00,1.5000000001e-03
1501,1.5010000000e+00,2.7530000000e+00,1.5000000000e+00,2.7515000000e+00,1.5000000001e-03
1502,1.5020000000e+00,2.7545000000e+00,1.5000000000e+00,2.7530000000e+00,1.5000000001e-03
1503,1.5030000000e+00,2.7560000000e+00,1.5000000000e+00,2.7545000000e+00,1.5000000001e-03
1504,1.5040000000e+00,2.7575000000e+00,1.5000000000e+00,2.7560000000e+00,1.5000000001e-03
1505,1.5050000000e+00,2.7590000000e+00,1.5000000000e+00,2.7575000000e+00,1.5000000001e-03
1506,1.5060000000e+00,2.7605000000e+00,1.5000000000e+00,2.7590000000e+00,1.5000000001e-03
1507,1.5070000000e+00,2.7620000000e+00,1.5000000000e+00,2.7605000000e+00,1.5000000001e-03
1508,1.5080000000e+00,2.7635000000e+00,1.5000000000e+00,2.7620000000e+00,1.5000000001e-03
1509,1.5090000000e+00,2.7650000000e+00,1.5000000000e+00,2.7635000000e+00,1.5000000001e-03
1510,1.5100000000e+00,2.7665000000e+00,1.5000000000e+00,2.7650000000e+00,1.5000000001e-03
1511,1.5110000000e+00,2.7680000000e+00,1.5000000000e+00,2.7665000000e+00,1.5000000001e-03
1512,1.5120000000e+00,2.7695000000e+00,1.5000000000e+00,2.7680000000e+00,1.5000000001e-03
1513,1.5130000000e+00,2.7710000000e+00,1.5000000000e+00,2.7695000000e+00,1.5000000001e-03
1514,1.5140000000e+00,2.7725000000e+00,1.5000000000e+00,2.7710000000e+00,1.5000000001e-03
1515,1.5150000000e+00,2.7740000000e+00,1.5000000000e+00,2.7725000000e+00,1.5000000001e-03
1516,1.5160000000e+00,2.7755000000e+00,1.5000000000e+00,2.7740000000e+00,1.5000000001e-03
1517,1.5170000000e+00,2.7770000000e+00,1.5000000000e+00,2.7755000000e+00,1.5000000001e-03
1518,1.5180000000e+00,2.7785000000e+00,1.5000000000e+00,2.7770000000e+00,1.5000000001e-03
1519,1.5190000000e+00,2.7800000000e+00,1.5000000000e+00,2.7785000000e+00,1.5000000001e-03
1520,1.5200000000e+00,2.7815000000e+00,1.5000000000e+00,2.7800000000e+00,1.5000000001e-03
1521,1.5210000000e+00,2.7830000000e+00,1.5000000000e+00,2.7815000000e+00,1.5000000001e-03
1522,1.5220000000e+00,2.7845000000e+00,1.5000000000e+00,2.7830000000e+00,1.5000000001e-03
1523,1.5230000000e+00,2.7860000000e+00,1.5000000000e+00,2.7845000000e+00,1.5000000001e-03
1524,1.5240000000e+00,2.7875000000e+00,1.5000000000e+00,2.7860000000e+00,1.5000000001e-03
1525,1.5250000000e+00,2.7890000000e+00,1.5000000000e+00,2.7875000000e+00,1.5000000001e-03
1526,1.5260000000e+00,2.7905000000e+00,1.5000000000e+00,2.7890000000e+00,1.5000000001e-03
1527,1.5270000000e+00,2.7920000000e+00,1.5000000000e+00,2.7905000000e+00,1.5000000001e-03
1528,1.5280000000e+00,2.7935000000e+00,1.5000000000e+00,2.7920000000e+00,1.5000000001e-03
1529,1.5290000000e+00,2.7950000000e+00,1.5000000000e+00,2.7935000000e+00,1.5000000001e-03
1530,1.5300000000e+00,2.7965000000e+00,1.5000000000e+00,2.7950000000e+00,1.5000000001e-03
1531,1.5310000000e+00,2.7980000000e+00,1.5000000000e+00,2.7965000000e+00,1.5000000001e-03
1532,1.5320000000e+00,2.7995000000e+00,1.5000000000e+00,2.7980000000e+00,1.5000000001e-03
1533,1.5330000000e+00,2.8010000000e+00,1.5000000000e+00,2.7995000000e+00,1.5000000001e-03
1534,1.5340000000e+00,2.8025000000e+00,1.5000000000e+00,2.8010000000e+00,1.5000000001e-03
1535,1.5350000000e+00,2.8040000000e+00,1.5000000000e+00,2.8025000000e+00,1.5000000001e-03
1536,1.5360000000e+00,2.8055000000e+00,1.5000000000e+00,2.8040000000e+00,1.5000000001e-03
1537,1.5370000000e+00,2.8070000000e+00,1.5000000000e+00,2.8055000000e+00,1.5000000001e-03
1538,1.5380000000e+00,2.8085000000e+00,1.5000000000e+00,2.8070000000e+00,1.5000000001e-03
1539,1.5390000000e+00,2.8100000000e+00,1.5000000000e+00,2.8085000000e+00,1.5000000001e-03
1540,1.5400000000e+00,2.8115000000e+00,1.5000000000e+00,2.8100000000e+00,1.5000000001e-03
1541,1.5410000000e+00,2.8130000000e+00,1.5000000000e+00,2.8115000000e+00,1.5000000001e-03
1542,1.5420000000e+00,2.8145000000e+00,1.5000000000e+00,2.8130000000e+00,1.5000000001e-03
1543,1.5430000000e+00,2.8160000000e+00,1.5000000000e+00,2.8145000000e+00,1.5000000001e-03
1544,1.5440000000e+00,2.8175000000e+00,1.5000000000e+00,2.8160000000e+00,1.5000000001e-03
1545,1.5450000000e+00,2.8190000000e+00,1.5000000000e+00,2.8175000000e+00,1.5000000001e-03
1546,1.5460000000e+00,2.8205000000e+00,1.5000000000e+00,2.8190000000e+00,1.5000000001e-03
1547,1.5470000000e+00,2.8220000000e+00,1.5000000000e+00,2.8205000000e+00,1.5000000001e-03
1548,1.5480000000e+00,2.8235000000e+00,1.5000000000e+00,2.8220000000e+00,1.5000000001e-03
1549,1.5490000000e+00,2.8250000000e+00,1.5000000000e+00,2.8235000000e+00,1.5000000001e-03
1550,1.5500000000e+00,2.8265000000e+00,1.5000000000e+00,2.8250000000e+00,1.5000000001e-03
1551,1.5510000000e+00,2.8280000000e+00,1.5000000000e+00,2.8265000000e+00,1.5000000001e-03
1552,1.5520000000e+00,2.8295000000e+00,1.5000000000e+00,2.8280000000e+00,1.5000000001e-03
1553,1.5530000000e+00,2.8310000000e+00,1.5000000000e+00,2.8295000000e+00,1.5000000001e-03
1554,1.5540000000e+00,2.8325000000e+00,1.5000000000e+00,2.8310000000e+00,1.5000000001e-03
1555,1.5550000000e+00,2.8340000000e+00,1.5000000000e+00,2.8325000000e+00,1.5000000001e-03
1556,1.5560000000e+00,2.8355000000e+00,1.5000000000e+00,2.8340000000e+00,1.5000000001e-03
1557,1.5570000000e+00,2.8370000000e+00,1.5000000000e+00,2.8355000000e+00,1.5000000001e-03
1558,1.5580000000e+00,2.8385000000e+00,1.5000000000e+00,2.8370000000e+00,1.5000000001e-03
1559,1.5590000000e+00,2.8400000000e+00,1.5000000000e+00,2.8385000000e+00,1.5000000001e-03
1560,1.5600000000e+00,2.8415000000e+00,1.5000000000e+00,2.8400000000e+00,1.5000000001e-03
1561,1.5610000000e+00,2.8430000000e+00,1.5000000000e+00,2.8415000000e+00,1.5000000001e-03
1562,1.5620000000e+00,2.8445000000e+00,1.5000000000e+00,2.8430000000e+00,1.5000000001e-03
1563,1.5630000000e+00,2.8460000000e+00,1.5000000000e+00,2.8445000000e+00,1.5000000001e-03
1564,1.5640000000e+00,2.8475000000e+00,1.5000000000e+00,2.8460000000e+00,1.5000000001e-03
1565,1.5650000000e+00,2.8490000000e+00,1.5000000000e+00,2.8475000000e+00,1.5000000001e-03
1566,1.5660000000e+00,2.8505000000e+00,1.5000000000e+00,2.8490000000e+00,1.5000000001e-03
1567,1.5670000000e+00,2.8520000000e+00,1.5000000000e+00,2.8505000000e+00,1.5000000001e-03
1568,1.5680000000e+00,2.8535000000e+00,1.5000000000e+00,2.8520000000e+00,1.5000000001e-03
1569,1.5690000000e+00,2.8550000000e+00,1.5000000000e+00,2.8535000000e+00,1.5000000001e-03
1570,1.5700000000e+00,2.8565000000e+00,1.5000000000e+00,2.8550000000e+00,1.5000000001e-03
1571,1.5710000000e+00,2.8580000000e+00,1.5000000000e+00,2.8565000000e+00,1.5000000001e-03
1572,1.5720000000e+00,2.8595000000e+00,1.5000000000e+00,2.8580000000e+00,1.5000000001e-03
1573,1.5730000000e+00,2.8610000000e+00,1.5000000000e+00,2.8595000000e+00,1.5000000001e-03
1574,1.5740000000e+00,2.8625000000e+00,1.5000000000e+00,2.8610000000e+00,1.5000000001e-03
1575,1.5750000000e+00,2.8640000000e+00,1.5000000000e+00,2.8625000000e+00,1.5000000001e-03
1576,1.5760000000e+00,2.8655000000e+00,1.5000000000e+00,2.8640000000e+00,1.5000000001e-03
1577,1.5770000000e+00,2.8670000000e+00,1.5000000000e+00,2.8655000000e+00,1.5000000001e-03
1578,1.5780000000e+00,2.8685000000e+00,1.5000000000e+00,2.8670000000e+00,1.5000000001e-03
1579,1.5790000000e+00,2.8700000000e+00,1.5000000000e+00,2.8685000000e+00,1.5000000001e-03
1580,1.5800000000e+00,2.8715000000e+00,1.5000000000e+00,2.8700000000e+00,1.5000000001e-03
1581,1.5810000000e+00,2.8730000000e+00,1.5000000000e+00,2.8715000000e+00,1.5000000001e-03
1582,1.5820000000e+00,2.8745000000e+00,1.5000000000e+00,2.8730000000e+00,1.5000000001e-03
1583,1.5830000000e+00,2.8760000000e+00,1.5000000000e+00,2.8745000000e+00,1.5000000001e-03
1584,1.5840000000e+00,2.8775000000e+00,1.5000000000e+00,2.8760000000e+00,1.5000000001e-03
1585,1.5850000000e+00,2.8790000000e+00,1.5000000000e+00,2.8775000000e+00,1.5000000001e-03
1586,1.5860000000e+00,2.8805000000e+00,1.5000000000e+00,2.8790000000e+00,1.5000000001e-03
1587,1.5870000000e+00,2.8820000000e+00,1.5000000000e+00,2.8805000000e+00,1.5000000001e-03
1588,1.5880000000e+00,2.8835000000e+00,1.5000000000e+00,2.8820000000e+00,1.5000000001e-03
1589,1.5890000000e+00,2.8850000000e+00,1.5000000000e+00,2.8835000000e+00,1.5000000001e-03
1590,1.5900000000e+00,2.8865000000e+00,1.5000000000e+00,2.8850000000e+00,1.5000000001e-03
1591,1.5910000000e+00,2.8880000000e+00,1.5000000000e+00,2.8865000000e+00,1.5000000001e-03
1592,1.5920000000e+00,2.8895000000e+00,1.5000000000e+00,2.8880000000e+00,1.5000000002e-03
1593,1.5930000000e+00,2.8910000000e+00,1.5000000000e+00,2.8895000000e+00,1.5000000002e-03
1594,1.5940000000e+00,2.8925000000e+00,1.5000000000e+00,2.8910000000e+00,1.5000000002e-03
1595,1.5950000000e+00,2.8940000000e+00,1.5000000000e+00,2.8925000000e+00,1.5000000002e-03
1596,1.5960000000e+00,2.8955000000e+00,1.5000000000e+00,2.8940000000e+00,1.5000000002e-03
